Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-07-14,1555.424072265625,1562.9140758238864,1520.9700558976224,1542.4413994313052,1757808
2020-07-15,1468.040771484375,1493.5067848672672,1429.0927510164222,1463.047435526945,3556995
2020-07-16,1433.586669921875,1466.0433517557035,1406.1233237547892,1446.5693426554064,2473857
2020-07-17,1461.050048828125,1475.5307225861618,1432.2954566216354,1438.0807042464114,1711246
2020-07-20,1423.5999755859375,1465.5439945088483,1422.1019749101192,1453.5599891023023,2032345
2020-07-21,1426.595947265625,1469.0392988643573,1411.1166072707933,1432.0886162960492,5241880
2020-07-22,1368.173828125,1427.973039366903,1367.1751610971717,1422.1018476277372,1315685
2020-07-23,1343.207275390625,1383.1539601606064,1341.209941152126,1375.1646232066103,1903574
2020-07-24,1306.756103515625,1341.7094574499367,1295.2714300800656,1328.227449503845,1516588
2020-07-27,1276.2965087890625,1314.2458572507092,1262.31516988214,1314.2458572507092,2020204
2020-07-28,1258.32080078125,1270.8041420588418,1229.8587826683408,1252.8281306191095,2314355
2020-07-29,1304.758544921875,1324.6799539580365,1259.8185261530389,1261.3165267786667,2731103
2020-07-30,1288.7799072265625,1313.2472514551955,1259.7366390852724,1310.7505836767634,2768332
2020-07-31,1250.8304443359375,1295.770460300103,1250.8304443359375,1295.770460300103,3197013
2020-08-03,1278.2939453125,1278.2939453125,1238.8465930938721,1255.8239345550537,1254228
2020-08-04,1278.793212890625,1293.2738857425688,1253.8265355596875,1278.2938793440062,3865422
2020-08-05,1322.235107421875,1322.235107421875,1280.790426939996,1295.7704319334462,4853018
2020-08-06,1313.7467041015625,1326.2300441253326,1301.7626976787433,1320.7373745148736,2471809
2020-08-07,1318.2406005859375,1323.7332697550455,1283.786584888805,1311.2499307343453,4105847
2020-08-10,1348.699951171875,1353.693286792652,1324.2326066300675,1337.7146128061654,1349707
2020-08-11,1405.6240234375,1422.1020315275312,1354.1926648534636,1365.178003580151,1075715
2020-08-12,1432.088623046875,1436.5626321548032,1397.422854547159,1406.6226119675896,1212518
2020-08-13,1419.6051025390625,1447.5677777913268,1414.6117676725867,1424.0991039188907,1050755
2020-08-14,1397.6346435546875,1422.1019881542516,1379.6586352774568,1418.6066532114567,1227191
2020-08-17,1423.5999755859375,1426.0966433789679,1383.153957338845,1417.6079728826646,856557
2020-08-18,1423.1004638671875,1437.0818017578124,1398.1337890625,1404.125791015625,1238516
2020-08-19,1419.6051025390625,1435.583774111785,1409.6184328061108,1421.6024364856528,757330
2020-08-20,1404.1258544921875,1425.5971957948773,1390.1445159695056,1403.1271874548531,1008251
2020-08-21,1402.6279296875,1417.607936056537,1384.152588499021,1404.6252638700382,754590
2020-08-24,1401.62939453125,1424.099406199902,1386.5395479906824,1413.613400754531,1162663
2020-08-25,1413.1138916015625,1447.0685716824482,1408.6198898261512,1408.6198898261512,788775
