Price,Close,High,Low,Open,Volume
Ticker,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Date,,,,,
2020-09-30,364.5516357421875,373.770398391936,364.5516357421875,369.8455921637104,595051
2020-10-01,373.9530334472656,375.32215605760973,368.75035638600974,368.9329172093373,522770
2020-10-02,372.08184814453125,372.08184814453125,366.92482569270936,369.1610702250724,369092
2020-10-05,376.5543518066406,377.9691285791206,373.2228256244641,374.22685446351124,360824
2020-10-06,375.3221435546875,377.9691082755349,371.8993371428495,376.46307902530015,298711
2020-10-07,374.911376953125,380.2053061309052,371.80803819874114,376.9650606978469,339680
2020-10-08,371.6711120605469,378.28853711373904,370.5758029787613,376.5542930917674,295725
2020-10-09,375.9610290527344,375.9610290527344,370.66709991593075,372.4469424346588,275802
2020-10-12,381.7569885253906,382.0308018820867,375.68721770976816,376.6912464424344,340973
2020-10-13,380.38787841796875,381.8939076385717,377.9691008388343,381.0724396868673,268226
2020-10-14,376.2349548339844,381.11813718073097,373.7248963789793,380.3879494994066,329409
2020-10-15,367.83758544921875,373.40535596123533,365.053714120645,373.26844927956057,542296
2020-10-16,394.85491943359375,397.7300710023966,385.59052977639897,385.59052977639897,904898
2020-10-19,394.5810852050781,401.88307172086854,393.6227106168278,398.59720007265724,350404
2020-10-20,392.6643371582031,397.4106116942003,391.4777476330528,392.3904959501524,379163
2020-10-21,390.47369384765625,393.8964998170602,385.4079521548849,393.85087354608135,428130
2020-10-22,389.9261169433594,393.02945584739666,381.52882075138103,386.8227501844523,428472
2020-10-23,390.6562805175781,391.4321221596731,385.1797906037803,386.8227264359724,371843
2020-10-26,384.95159912109375,389.05896650946346,384.03885081256715,386.18381490857826,398248
2020-10-27,382.3045959472656,384.13009237976553,378.97307052892626,383.30862455611356,542810
2020-10-28,367.06170654296875,377.87777897593435,361.722123660379,374.6831600715484,834554
2020-10-29,368.5677795410156,371.5342117344768,362.3611017858754,363.27385015309426,590020
2020-10-30,367.1986083984375,370.48450765657293,362.86305422787615,362.86305422787615,547480
2020-11-02,370.2563781738281,373.4053712556741,364.5973548788179,367.19866550179387,483742
2020-11-03,373.2684326171875,374.59190095412396,371.4429359966948,373.77043304587585,471809
2020-11-04,384.99725341796875,385.0885338264391,366.9248467356247,367.6094080168479,528473
2020-11-05,398.6428527832031,399.23613365598203,388.1006201938494,389.0589948456562,672597
2020-11-06,397.5018310546875,399.7380752301209,392.0709682599856,397.3192702773552,452199
2020-11-09,427.94207763671875,434.1031291168164,399.0992236552136,401.97437544161863,1163330
